"#Table SX. Raw data reporting development time (time to eclosion in h) of the different fly treatments. 
Vial = the vial flies were counted in; 
Time = time to eclosion (h); 
event = 0 (did not eclose) or 1 (eclosed); 
treatment = whether the flies weree fed diets inoculated with L. brevis (Lb), A. tropicalis (At), or untreated (No_add); 
cage = triplicate cages (a,b, or c) per treatment; 
bacteria = the bacteria the F2 test flies were reared with (bf=bacteria-free, At = Atropicalis, Lb=L. brevis); 
exp = separate day the experiment was set up (A,B,or C); 
acetoCFU = # of Acetobacter CFU per fly collected from the F2 test flies; 
lactoCFU = # of Lactobacillus CFU per fly collected from the F2 test flies; 
contam = if flies bore more than 400 Acetobactor or 400 Lactobacillus cfus per fly, they were deemed contaiminated and were not included in the analysis;
density = number of pupae counted in each vial. 
Source data are from /Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/eclosion_table_trial2_JMC3.csv; ~/Dropbox/Working Trade-offs/EE Experiment/CFU Data/Copy of test_contam_D7 (old added) A-Z NEW 1-20-18 CFU\'s sheets 1-12_JMC.xlsx; and Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/EE Code.csv. ",,,,,,,,,,
vial,time,event,treatment,cage,bacteria,exp,acetoCFU,lactoCFU,contam,density
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.38472222,1,At,At-c,At,C,7680,0,noC,139
ft14,10.63194444,1,At,At-c,At,C,7680,0,noC,139
ft14,10.63194444,1,At,At-c,At,C,7680,0,noC,139
ft14,10.63194444,1,At,At-c,At,C,7680,0,noC,139
ft14,10.63194444,1,At,At-c,At,C,7680,0,noC,139
ft14,10.63194444,1,At,At-c,At,C,7680,0,noC,139
ft14,10.77777778,1,At,At-c,At,C,7680,0,noC,139
ft14,10.77777778,1,At,At-c,At,C,7680,0,noC,139
ft14,11.36875,1,At,At-c,At,C,7680,0,noC,139
ft14,11.36875,1,At,At-c,At,C,7680,0,noC,139
ft14,11.36875,1,At,At-c,At,C,7680,0,noC,139
ft14,11.36875,1,At,At-c,At,C,7680,0,noC,139
ft14,11.65069444,1,At,At-c,At,C,7680,0,noC,139
ft14,11.75555556,1,At,At-c,At,C,7680,0,noC,139
ft14,12.55902778,1,At,At-c,At,C,7680,0,noC,139
ft13,8.625694444,1,At,At-c,At,C,10080,0,noC,81
ft13,8.625694444,1,At,At-c,At,C,10080,0,noC,81
ft13,8.770833333,1,At,At-c,At,C,10080,0,noC,81
ft13,8.770833333,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.41666667,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.54722222,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,9.77638889,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.38472222,1,At,At-c,At,C,10080,0,noC,81
ft13,10.63194444,1,At,At-c,At,C,10080,0,noC,81
ft13,11.36875,1,At,At-c,At,C,10080,0,noC,81
ft13,11.65069444,1,At,At-c,At,C,10080,0,noC,81
ft13,11.65069444,1,At,At-c,At,C,10080,0,noC,81
ft13,12.55902778,1,At,At-c,At,C,10080,0,noC,81
ft13,13.55347222,1,At,At-c,At,C,10080,0,noC,81
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.41666667,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.54722222,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,9.77638889,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.38472222,1,At,At-c,At,C,6720,0,noC,89
ft12,10.63194444,1,At,At-c,At,C,6720,0,noC,89
ft12,10.63194444,1,At,At-c,At,C,6720,0,noC,89
ft12,10.63194444,1,At,At-c,At,C,6720,0,noC,89
ft12,10.77777778,1,At,At-c,At,C,6720,0,noC,89
ft12,10.77777778,1,At,At-c,At,C,6720,0,noC,89
ft12,10.77777778,1,At,At-c,At,C,6720,0,noC,89
ft12,10.77777778,1,At,At-c,At,C,6720,0,noC,89
ft12,11.36875,1,At,At-c,At,C,6720,0,noC,89
ft12,11.65069444,1,At,At-c,At,C,6720,0,noC,89
ft12,11.65069444,1,At,At-c,At,C,6720,0,noC,89
ft12,11.65069444,1,At,At-c,At,C,6720,0,noC,89
ft12,11.75555556,1,At,At-c,At,C,6720,0,noC,89
ft12,12.34166667,1,At,At-c,At,C,6720,0,noC,89
ft12,12.55902778,1,At,At-c,At,C,6720,0,noC,89
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.41666667,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.54722222,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,9.77638889,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.38472222,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.63194444,1,At,At-c,At,C,3680,0,noC,87
ft11,10.77777778,1,At,At-c,At,C,3680,0,noC,87
ft11,11.36875,1,At,At-c,At,C,3680,0,noC,87
ft11,11.36875,1,At,At-c,At,C,3680,0,noC,87
ft11,11.65069444,1,At,At-c,At,C,3680,0,noC,87
ft11,11.65069444,1,At,At-c,At,C,3680,0,noC,87
ft11,11.65069444,1,At,At-c,At,C,3680,0,noC,87
ft11,11.65069444,1,At,At-c,At,C,3680,0,noC,87
ft11,11.75555556,1,At,At-c,At,C,3680,0,noC,87
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.41666667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.54166667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.54166667,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.76597222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.76597222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.76597222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.76597222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,9.76597222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.38472222,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.63194444,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.73263889,1,At,At-c,Lb,C,1600,160,C,58
fb14L,10.73263889,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.35902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.35902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.35902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.35902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.35902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.35902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.65902778,1,At,At-c,Lb,C,1600,160,C,58
fb14L,11.79930556,1,At,At-c,Lb,C,1600,160,C,58
fb14,8.625694444,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.54722222,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.54722222,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.54722222,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.54722222,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.77638889,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.77638889,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.77638889,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.77638889,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.77638889,1,At,At-c,Lb,C,7840,160,C,137
fb14,9.77638889,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.38472222,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
fb14,10.63194444,1,At,At-c,Lb,C,7840,160,C,137
